"","scientificname","county","n","recent_collect_date","recent_id_date","mass","length"
"4012","Agrilus acaciae","cass",0,NA,NA,NA,NA
"4013","Agrilus acaciae","chippewa",0,NA,NA,NA,NA
"4014","Agrilus acaciae","chisago",0,NA,NA,NA,NA
"4015","Agrilus acaciae","clay",0,NA,NA,NA,NA
"4016","Agrilus acaciae","clearwater",0,NA,NA,NA,NA
"4017","Agrilus acaciae","cook",0,NA,NA,NA,NA
"4018","Agrilus acaciae","cottonwood",0,NA,NA,NA,NA
"4019","Agrilus acaciae","crow wing",0,NA,NA,NA,NA
"4020","Agrilus acaciae","dakota",0,NA,NA,NA,NA
"4021","Agrilus acaciae","dodge",0,NA,NA,NA,NA
"4022","Agrilus acaciae","douglas",0,NA,NA,NA,NA
"4023","Agrilus acaciae","faribault",0,NA,NA,NA,NA
"4024","Agrilus acaciae","fillmore",0,NA,NA,NA,NA
"4025","Agrilus acaciae","freeborn",0,NA,NA,NA,NA
"4026","Agrilus acaciae","goodhue",0,NA,NA,NA,NA
"4027","Agrilus acaciae","grant",0,NA,NA,NA,NA
"4028","Agrilus acaciae","hennepin",0,NA,NA,NA,NA
"4029","Agrilus acaciae","houston",0,NA,NA,NA,NA
"4030","Agrilus acaciae","hubbard",0,NA,NA,NA,NA
"4031","Agrilus acaciae","isanti",0,NA,NA,NA,NA
"4032","Agrilus acaciae","itasca",0,NA,NA,NA,NA
"4033","Agrilus acaciae","itasca park",0,NA,NA,NA,NA
"4034","Agrilus acaciae","jackson",0,NA,NA,NA,NA
"4035","Agrilus acaciae","kanabec",0,NA,NA,NA,NA
"4036","Agrilus acaciae","kandiyohi",0,NA,NA,NA,NA
"4037","Agrilus acaciae","kittson",0,NA,NA,NA,NA
"4038","Agrilus acaciae","koochiching",0,NA,NA,NA,NA
"4039","Agrilus acaciae","lac qui parle",0,NA,NA,NA,NA
"4040","Agrilus acaciae","lake",0,NA,NA,NA,NA
"4041","Agrilus acaciae","lake of the woods",0,NA,NA,NA,NA
"4042","Agrilus acaciae","le sueur",0,NA,NA,NA,NA
"4043","Agrilus acaciae","lincoln",0,NA,NA,NA,NA
"4044","Agrilus acaciae","lyon",0,NA,NA,NA,NA
"4045","Agrilus acaciae","mahnomen",0,NA,NA,NA,NA
"4046","Agrilus acaciae","marshall",0,NA,NA,NA,NA
"4047","Agrilus acaciae","martin",0,NA,NA,NA,NA
"4048","Agrilus acaciae","mcleod",0,NA,NA,NA,NA
"4049","Agrilus acaciae","meeker",0,NA,NA,NA,NA
"4050","Agrilus acaciae","mille lacs",0,NA,NA,NA,NA
"4051","Agrilus acaciae","mille lacs lake",0,NA,NA,NA,NA
"4052","Agrilus acaciae","morrison",0,NA,NA,NA,NA
"4053","Agrilus acaciae","mower",0,NA,NA,NA,NA
"4054","Agrilus acaciae","murray",0,NA,NA,NA,NA
"4055","Agrilus acaciae","nicollet",0,NA,NA,NA,NA
"4056","Agrilus acaciae","nobles",0,NA,NA,NA,NA
"4057","Agrilus acaciae","norman",0,NA,NA,NA,NA
"4058","Agrilus acaciae","olmsted",0,NA,NA,NA,NA
"4059","Agrilus acaciae","otter tail",0,NA,NA,NA,NA
"4060","Agrilus acaciae","pennington",0,NA,NA,NA,NA
"4061","Agrilus acaciae","pine",0,NA,NA,NA,NA
"4062","Agrilus acaciae","pipestone",0,NA,NA,NA,NA
"4063","Agrilus acaciae","polk",0,NA,NA,NA,NA
"4064","Agrilus acaciae","pope",0,NA,NA,NA,NA
"4065","Agrilus acaciae","ramsey",0,NA,NA,NA,NA
"4066","Agrilus acaciae","red lake",0,NA,NA,NA,NA
"4067","Agrilus acaciae","redwood",0,NA,NA,NA,NA
"4068","Agrilus acaciae","renville",0,NA,NA,NA,NA
"4069","Agrilus acaciae","rice",0,NA,NA,NA,NA
"4070","Agrilus acaciae","rock",0,NA,NA,NA,NA
"4071","Agrilus acaciae","roseau",0,NA,NA,NA,NA
"4072","Agrilus acaciae","saint anthony park",0,NA,NA,NA,NA
"4073","Agrilus acaciae","santa rita",0,NA,NA,NA,NA
"4074","Agrilus acaciae","scott",0,NA,NA,NA,NA
"4075","Agrilus acaciae","sherburne",0,NA,NA,NA,NA
"4076","Agrilus acaciae","sibley",0,NA,NA,NA,NA
"4077","Agrilus acaciae","st louis",0,NA,NA,NA,NA
"4078","Agrilus acaciae","stearns",0,NA,NA,NA,NA
"4079","Agrilus acaciae","steele",0,NA,NA,NA,NA
"4080","Agrilus acaciae","stevens",0,NA,NA,NA,NA
"4081","Agrilus acaciae","swift",0,NA,NA,NA,NA
"4082","Agrilus acaciae","todd",0,NA,NA,NA,NA
"4083","Agrilus acaciae","traverse",0,NA,NA,NA,NA
"4084","Agrilus acaciae","wabasha",0,NA,NA,NA,NA
"4085","Agrilus acaciae","wadena",0,NA,NA,NA,NA
"4086","Agrilus acaciae","waseca",0,NA,NA,NA,NA
"4087","Agrilus acaciae","washington",0,NA,NA,NA,NA
"4088","Agrilus acaciae","watonwan",0,NA,NA,NA,NA
"4089","Agrilus acaciae","wilkin",0,NA,NA,NA,NA
"4090","Agrilus acaciae","winona",0,NA,NA,NA,NA
"4091","Agrilus acaciae","wright",0,NA,NA,NA,NA
"4092","Agrilus acaciae","yellow medicine",0,NA,NA,NA,NA
"4093","Agrilus acutipennis","aitkin",0,NA,NA,NA,NA
"4094","Agrilus acutipennis","anoka",0,NA,NA,NA,NA
"4095","Agrilus acutipennis","anoka/isanti",0,NA,NA,NA,NA
"4096","Agrilus acutipennis","aonka/isanti",0,NA,NA,NA,NA
"4097","Agrilus acutipennis","becker",0,NA,NA,NA,NA
"4098","Agrilus acutipennis","beltrami",0,NA,NA,NA,NA
"4099","Agrilus acutipennis","benton",0,NA,NA,NA,NA
"4100","Agrilus acutipennis","big stone",0,NA,NA,NA,NA
"4101","Agrilus acutipennis","blue earth",0,NA,NA,NA,NA
"4102","Agrilus acutipennis","brown",0,NA,NA,NA,NA
"4103","Agrilus acutipennis","carlton",0,NA,NA,NA,NA
"4104","Agrilus acutipennis","carver",0,NA,NA,NA,NA
"4105","Agrilus acutipennis","cass",1,1968,NA,32.3183454643004,32.3183454643004
"4106","Agrilus acutipennis","chippewa",0,NA,NA,NA,NA
"4107","Agrilus acutipennis","chisago",0,NA,NA,NA,NA
"4108","Agrilus acutipennis","clay",0,NA,NA,NA,NA
"4109","Agrilus acutipennis","clearwater",0,NA,NA,NA,NA
"4110","Agrilus acutipennis","cook",0,NA,NA,NA,NA
"4111","Agrilus acutipennis","cottonwood",0,NA,NA,NA,NA
"4112","Agrilus acutipennis","crow wing",0,NA,NA,NA,NA
"4113","Agrilus acutipennis","dakota",0,NA,NA,NA,NA
"4114","Agrilus acutipennis","dodge",0,NA,NA,NA,NA
"4115","Agrilus acutipennis","douglas",0,NA,NA,NA,NA
"4116","Agrilus acutipennis","faribault",0,NA,NA,NA,NA
"4117","Agrilus acutipennis","fillmore",0,NA,NA,NA,NA
"4118","Agrilus acutipennis","freeborn",0,NA,NA,NA,NA
"4119","Agrilus acutipennis","goodhue",0,NA,NA,NA,NA
"4120","Agrilus acutipennis","grant",0,NA,NA,NA,NA
"4121","Agrilus acutipennis","hennepin",0,NA,NA,NA,NA
"4122","Agrilus acutipennis","houston",0,NA,NA,NA,NA
"4123","Agrilus acutipennis","hubbard",0,NA,NA,NA,NA
"4124","Agrilus acutipennis","isanti",0,NA,NA,NA,NA
"4125","Agrilus acutipennis","itasca",0,NA,NA,NA,NA
"4126","Agrilus acutipennis","itasca park",0,NA,NA,NA,NA
"4127","Agrilus acutipennis","jackson",0,NA,NA,NA,NA
"4128","Agrilus acutipennis","kanabec",0,NA,NA,NA,NA
"4129","Agrilus acutipennis","kandiyohi",0,NA,NA,NA,NA
"4130","Agrilus acutipennis","kittson",0,NA,NA,NA,NA
"4131","Agrilus acutipennis","koochiching",0,NA,NA,NA,NA
"4132","Agrilus acutipennis","lac qui parle",0,NA,NA,NA,NA
"4133","Agrilus acutipennis","lake",0,NA,NA,NA,NA
"4134","Agrilus acutipennis","lake of the woods",0,NA,NA,NA,NA
"4135","Agrilus acutipennis","le sueur",0,NA,NA,NA,NA
"4136","Agrilus acutipennis","lincoln",0,NA,NA,NA,NA
"4137","Agrilus acutipennis","lyon",0,NA,NA,NA,NA
"4138","Agrilus acutipennis","mahnomen",0,NA,NA,NA,NA
"4139","Agrilus acutipennis","marshall",0,NA,NA,NA,NA
"4140","Agrilus acutipennis","martin",0,NA,NA,NA,NA
"4141","Agrilus acutipennis","mcleod",0,NA,NA,NA,NA
"4142","Agrilus acutipennis","meeker",0,NA,NA,NA,NA
"4143","Agrilus acutipennis","mille lacs",0,NA,NA,NA,NA
"4144","Agrilus acutipennis","mille lacs lake",0,NA,NA,NA,NA
"4145","Agrilus acutipennis","morrison",1,1938,1942,57.3199040442705,57.3199040442705
"4146","Agrilus acutipennis","mower",0,NA,NA,NA,NA
"4147","Agrilus acutipennis","murray",0,NA,NA,NA,NA
"4148","Agrilus acutipennis","nicollet",0,NA,NA,NA,NA
"4149","Agrilus acutipennis","nobles",0,NA,NA,NA,NA
"4150","Agrilus acutipennis","norman",0,NA,NA,NA,NA
"4151","Agrilus acutipennis","olmsted",2,NA,NA,56.1443675612099,56.1443675612099
"4152","Agrilus acutipennis","otter tail",1,NA,1922,40.9444817528129,40.9444817528129
"4153","Agrilus acutipennis","pennington",0,NA,NA,NA,NA
"4154","Agrilus acutipennis","pine",0,NA,NA,NA,NA
"4155","Agrilus acutipennis","pipestone",0,NA,NA,NA,NA
"4156","Agrilus acutipennis","polk",0,NA,NA,NA,NA
"4157","Agrilus acutipennis","pope",0,NA,NA,NA,NA
"4158","Agrilus acutipennis","ramsey",0,NA,NA,NA,NA
"4159","Agrilus acutipennis","red lake",0,NA,NA,NA,NA
"4160","Agrilus acutipennis","redwood",0,NA,NA,NA,NA
"4161","Agrilus acutipennis","renville",0,NA,NA,NA,NA
"4162","Agrilus acutipennis","rice",0,NA,NA,NA,NA
"4163","Agrilus acutipennis","rock",0,NA,NA,NA,NA
"4164","Agrilus acutipennis","roseau",0,NA,NA,NA,NA
"4165","Agrilus acutipennis","saint anthony park",0,NA,NA,NA,NA
"4166","Agrilus acutipennis","santa rita",0,NA,NA,NA,NA
"4167","Agrilus acutipennis","scott",0,NA,NA,NA,NA
"4168","Agrilus acutipennis","sherburne",0,NA,NA,NA,NA
"4169","Agrilus acutipennis","sibley",0,NA,NA,NA,NA
"4170","Agrilus acutipennis","st louis",0,NA,NA,NA,NA
"4171","Agrilus acutipennis","stearns",0,NA,NA,NA,NA
"4172","Agrilus acutipennis","steele",0,NA,NA,NA,NA
"4173","Agrilus acutipennis","stevens",0,NA,NA,NA,NA
"4174","Agrilus acutipennis","swift",0,NA,NA,NA,NA
"4175","Agrilus acutipennis","todd",0,NA,NA,NA,NA
"4176","Agrilus acutipennis","traverse",0,NA,NA,NA,NA
"4177","Agrilus acutipennis","wabasha",0,NA,NA,NA,NA
"4178","Agrilus acutipennis","wadena",0,NA,NA,NA,NA
"4179","Agrilus acutipennis","waseca",0,NA,NA,NA,NA
"4180","Agrilus acutipennis","washington",0,NA,NA,NA,NA
"4181","Agrilus acutipennis","watonwan",0,NA,NA,NA,NA
"4182","Agrilus acutipennis","wilkin",0,NA,NA,NA,NA
"4183","Agrilus acutipennis","winona",0,NA,NA,NA,NA
"4184","Agrilus acutipennis","wright",0,NA,NA,NA,NA
"4185","Agrilus acutipennis","yellow medicine",0,NA,NA,NA,NA
"4186","Agrilus addendus","aitkin",0,NA,NA,NA,NA
"4187","Agrilus addendus","anoka",0,NA,NA,NA,NA
"4188","Agrilus addendus","anoka/isanti",0,NA,NA,NA,NA
"4189","Agrilus addendus","aonka/isanti",0,NA,NA,NA,NA
"4190","Agrilus addendus","becker",0,NA,NA,NA,NA
"4191","Agrilus addendus","beltrami",0,NA,NA,NA,NA
"4192","Agrilus addendus","benton",0,NA,NA,NA,NA
"4193","Agrilus addendus","big stone",0,NA,NA,NA,NA
"4194","Agrilus addendus","blue earth",0,NA,NA,NA,NA
"4195","Agrilus addendus","brown",0,NA,NA,NA,NA
"4196","Agrilus addendus","carlton",0,NA,NA,NA,NA
"4197","Agrilus addendus","carver",0,NA,NA,NA,NA
"4198","Agrilus addendus","cass",0,NA,NA,NA,NA
"4199","Agrilus addendus","chippewa",0,NA,NA,NA,NA
"4200","Agrilus addendus","chisago",0,NA,NA,NA,NA
"4201","Agrilus addendus","clay",0,NA,NA,NA,NA
"4202","Agrilus addendus","clearwater",0,NA,NA,NA,NA
"4203","Agrilus addendus","cook",0,NA,NA,NA,NA
"4204","Agrilus addendus","cottonwood",0,NA,NA,NA,NA
"4205","Agrilus addendus","crow wing",0,NA,NA,NA,NA
"4206","Agrilus addendus","dakota",0,NA,NA,NA,NA
"4207","Agrilus addendus","dodge",0,NA,NA,NA,NA
"4208","Agrilus addendus","douglas",0,NA,NA,NA,NA
"4209","Agrilus addendus","faribault",0,NA,NA,NA,NA
"4210","Agrilus addendus","fillmore",0,NA,NA,NA,NA
"4211","Agrilus addendus","freeborn",0,NA,NA,NA,NA
"4212","Agrilus addendus","goodhue",0,NA,NA,NA,NA
"4213","Agrilus addendus","grant",0,NA,NA,NA,NA
"4214","Agrilus addendus","hennepin",0,NA,NA,NA,NA
"4215","Agrilus addendus","houston",0,NA,NA,NA,NA
"4216","Agrilus addendus","hubbard",0,NA,NA,NA,NA
"4217","Agrilus addendus","isanti",0,NA,NA,NA,NA
"4218","Agrilus addendus","itasca",0,NA,NA,NA,NA
"4219","Agrilus addendus","itasca park",0,NA,NA,NA,NA
"4220","Agrilus addendus","jackson",0,NA,NA,NA,NA
"4221","Agrilus addendus","kanabec",0,NA,NA,NA,NA
"4222","Agrilus addendus","kandiyohi",0,NA,NA,NA,NA
"4223","Agrilus addendus","kittson",0,NA,NA,NA,NA
"4224","Agrilus addendus","koochiching",0,NA,NA,NA,NA
"4225","Agrilus addendus","lac qui parle",0,NA,NA,NA,NA
"4226","Agrilus addendus","lake",0,NA,NA,NA,NA
"4227","Agrilus addendus","lake of the woods",0,NA,NA,NA,NA
"4228","Agrilus addendus","le sueur",0,NA,NA,NA,NA
"4229","Agrilus addendus","lincoln",0,NA,NA,NA,NA
"4230","Agrilus addendus","lyon",0,NA,NA,NA,NA
"4231","Agrilus addendus","mahnomen",0,NA,NA,NA,NA
"4232","Agrilus addendus","marshall",0,NA,NA,NA,NA
"4233","Agrilus addendus","martin",0,NA,NA,NA,NA
"4234","Agrilus addendus","mcleod",0,NA,NA,NA,NA
"4235","Agrilus addendus","meeker",0,NA,NA,NA,NA
"4236","Agrilus addendus","mille lacs",0,NA,NA,NA,NA
"4237","Agrilus addendus","mille lacs lake",0,NA,NA,NA,NA
"4238","Agrilus addendus","morrison",0,NA,NA,NA,NA
"4239","Agrilus addendus","mower",0,NA,NA,NA,NA
"4240","Agrilus addendus","murray",0,NA,NA,NA,NA
"4241","Agrilus addendus","nicollet",0,NA,NA,NA,NA
"4242","Agrilus addendus","nobles",0,NA,NA,NA,NA
"4243","Agrilus addendus","norman",0,NA,NA,NA,NA
"4244","Agrilus addendus","olmsted",0,NA,NA,NA,NA
"4245","Agrilus addendus","otter tail",0,NA,NA,NA,NA
"4246","Agrilus addendus","pennington",0,NA,NA,NA,NA
"4247","Agrilus addendus","pine",0,NA,NA,NA,NA
"4248","Agrilus addendus","pipestone",0,NA,NA,NA,NA
"4249","Agrilus addendus","polk",0,NA,NA,NA,NA
"4250","Agrilus addendus","pope",0,NA,NA,NA,NA
"4251","Agrilus addendus","ramsey",0,NA,NA,NA,NA
"4252","Agrilus addendus","red lake",0,NA,NA,NA,NA
"4253","Agrilus addendus","redwood",0,NA,NA,NA,NA
"4254","Agrilus addendus","renville",0,NA,NA,NA,NA
"4255","Agrilus addendus","rice",0,NA,NA,NA,NA
"4256","Agrilus addendus","rock",0,NA,NA,NA,NA
"4257","Agrilus addendus","roseau",0,NA,NA,NA,NA
"4258","Agrilus addendus","saint anthony park",0,NA,NA,NA,NA
"4259","Agrilus addendus","santa rita",0,NA,NA,NA,NA
"4260","Agrilus addendus","scott",0,NA,NA,NA,NA
"4261","Agrilus addendus","sherburne",0,NA,NA,NA,NA
"4262","Agrilus addendus","sibley",0,NA,NA,NA,NA
"4263","Agrilus addendus","st louis",0,NA,NA,NA,NA
"4264","Agrilus addendus","stearns",0,NA,NA,NA,NA
"4265","Agrilus addendus","steele",0,NA,NA,NA,NA
"4266","Agrilus addendus","stevens",0,NA,NA,NA,NA
"4267","Agrilus addendus","swift",0,NA,NA,NA,NA
"4268","Agrilus addendus","todd",0,NA,NA,NA,NA
"4269","Agrilus addendus","traverse",0,NA,NA,NA,NA
"4270","Agrilus addendus","wabasha",0,NA,NA,NA,NA
"4271","Agrilus addendus","wadena",0,NA,NA,NA,NA
"4272","Agrilus addendus","waseca",0,NA,NA,NA,NA
"4273","Agrilus addendus","washington",0,NA,NA,NA,NA
"4274","Agrilus addendus","watonwan",0,NA,NA,NA,NA
"4275","Agrilus addendus","wilkin",0,NA,NA,NA,NA
"4276","Agrilus addendus","winona",0,NA,NA,NA,NA
"4277","Agrilus addendus","wright",0,NA,NA,NA,NA
"4278","Agrilus addendus","yellow medicine",0,NA,NA,NA,NA
"4279","Agrilus angustulus","aitkin",0,NA,NA,NA,NA
"4280","Agrilus angustulus","anoka",0,NA,NA,NA,NA
"4281","Agrilus angustulus","anoka/isanti",0,NA,NA,NA,NA
"4282","Agrilus angustulus","aonka/isanti",0,NA,NA,NA,NA
"4283","Agrilus angustulus","becker",0,NA,NA,NA,NA
"4284","Agrilus angustulus","beltrami",0,NA,NA,NA,NA
"4285","Agrilus angustulus","benton",0,NA,NA,NA,NA
"4286","Agrilus angustulus","big stone",0,NA,NA,NA,NA
"4287","Agrilus angustulus","blue earth",0,NA,NA,NA,NA
"4288","Agrilus angustulus","brown",0,NA,NA,NA,NA
"4289","Agrilus angustulus","carlton",0,NA,NA,NA,NA
"4290","Agrilus angustulus","carver",0,NA,NA,NA,NA
"4291","Agrilus angustulus","cass",0,NA,NA,NA,NA
"4292","Agrilus angustulus","chippewa",0,NA,NA,NA,NA
"4293","Agrilus angustulus","chisago",0,NA,NA,NA,NA
"4294","Agrilus angustulus","clay",0,NA,NA,NA,NA
"4295","Agrilus angustulus","clearwater",0,NA,NA,NA,NA
"4296","Agrilus angustulus","cook",0,NA,NA,NA,NA
"4297","Agrilus angustulus","cottonwood",0,NA,NA,NA,NA
"4298","Agrilus angustulus","crow wing",0,NA,NA,NA,NA
"4299","Agrilus angustulus","dakota",0,NA,NA,NA,NA
"4300","Agrilus angustulus","dodge",0,NA,NA,NA,NA
"4301","Agrilus angustulus","douglas",0,NA,NA,NA,NA
"4302","Agrilus angustulus","faribault",0,NA,NA,NA,NA
"4303","Agrilus angustulus","fillmore",0,NA,NA,NA,NA
"4304","Agrilus angustulus","freeborn",0,NA,NA,NA,NA
"4305","Agrilus angustulus","goodhue",0,NA,NA,NA,NA
"4306","Agrilus angustulus","grant",0,NA,NA,NA,NA
"4307","Agrilus angustulus","hennepin",0,NA,NA,NA,NA
"4308","Agrilus angustulus","houston",0,NA,NA,NA,NA
"4309","Agrilus angustulus","hubbard",0,NA,NA,NA,NA
"4310","Agrilus angustulus","isanti",0,NA,NA,NA,NA
"4311","Agrilus angustulus","itasca",0,NA,NA,NA,NA
"4312","Agrilus angustulus","itasca park",0,NA,NA,NA,NA
"4313","Agrilus angustulus","jackson",0,NA,NA,NA,NA
"4314","Agrilus angustulus","kanabec",0,NA,NA,NA,NA
"4315","Agrilus angustulus","kandiyohi",0,NA,NA,NA,NA
"4316","Agrilus angustulus","kittson",0,NA,NA,NA,NA
"4317","Agrilus angustulus","koochiching",0,NA,NA,NA,NA
"4318","Agrilus angustulus","lac qui parle",0,NA,NA,NA,NA
"4319","Agrilus angustulus","lake",0,NA,NA,NA,NA
"4320","Agrilus angustulus","lake of the woods",0,NA,NA,NA,NA
"4321","Agrilus angustulus","le sueur",0,NA,NA,NA,NA
"4322","Agrilus angustulus","lincoln",0,NA,NA,NA,NA
"4323","Agrilus angustulus","lyon",0,NA,NA,NA,NA
"4324","Agrilus angustulus","mahnomen",0,NA,NA,NA,NA
"4325","Agrilus angustulus","marshall",0,NA,NA,NA,NA
"4326","Agrilus angustulus","martin",0,NA,NA,NA,NA
"4327","Agrilus angustulus","mcleod",0,NA,NA,NA,NA
"4328","Agrilus angustulus","meeker",0,NA,NA,NA,NA
"4329","Agrilus angustulus","mille lacs",0,NA,NA,NA,NA
"4330","Agrilus angustulus","mille lacs lake",0,NA,NA,NA,NA
"4331","Agrilus angustulus","morrison",0,NA,NA,NA,NA
"4332","Agrilus angustulus","mower",0,NA,NA,NA,NA
"4333","Agrilus angustulus","murray",0,NA,NA,NA,NA
"4334","Agrilus angustulus","nicollet",0,NA,NA,NA,NA
"4335","Agrilus angustulus","nobles",0,NA,NA,NA,NA
"4336","Agrilus angustulus","norman",0,NA,NA,NA,NA
"4337","Agrilus angustulus","olmsted",0,NA,NA,NA,NA
"4338","Agrilus angustulus","otter tail",0,NA,NA,NA,NA
"4339","Agrilus angustulus","pennington",0,NA,NA,NA,NA
"4340","Agrilus angustulus","pine",0,NA,NA,NA,NA
"4341","Agrilus angustulus","pipestone",0,NA,NA,NA,NA
"4342","Agrilus angustulus","polk",0,NA,NA,NA,NA
"4343","Agrilus angustulus","pope",0,NA,NA,NA,NA
"4344","Agrilus angustulus","ramsey",0,NA,NA,NA,NA
"4345","Agrilus angustulus","red lake",0,NA,NA,NA,NA
"4346","Agrilus angustulus","redwood",0,NA,NA,NA,NA
"4347","Agrilus angustulus","renville",0,NA,NA,NA,NA
"4348","Agrilus angustulus","rice",0,NA,NA,NA,NA
"4349","Agrilus angustulus","rock",0,NA,NA,NA,NA
"4350","Agrilus angustulus","roseau",0,NA,NA,NA,NA
"4351","Agrilus angustulus","saint anthony park",0,NA,NA,NA,NA
"4352","Agrilus angustulus","santa rita",0,NA,NA,NA,NA
"4353","Agrilus angustulus","scott",0,NA,NA,NA,NA
"4354","Agrilus angustulus","sherburne",0,NA,NA,NA,NA
"4355","Agrilus angustulus","sibley",0,NA,NA,NA,NA
"4356","Agrilus angustulus","st louis",0,NA,NA,NA,NA
"4357","Agrilus angustulus","stearns",0,NA,NA,NA,NA
"4358","Agrilus angustulus","steele",0,NA,NA,NA,NA
"4359","Agrilus angustulus","stevens",0,NA,NA,NA,NA
"4360","Agrilus angustulus","swift",0,NA,NA,NA,NA
"4361","Agrilus angustulus","todd",0,NA,NA,NA,NA
"4362","Agrilus angustulus","traverse",0,NA,NA,NA,NA
"4363","Agrilus angustulus","wabasha",0,NA,NA,NA,NA
"4364","Agrilus angustulus","wadena",0,NA,NA,NA,NA
"4365","Agrilus angustulus","waseca",0,NA,NA,NA,NA
"4366","Agrilus angustulus","washington",0,NA,NA,NA,NA
"4367","Agrilus angustulus","watonwan",0,NA,NA,NA,NA
"4368","Agrilus angustulus","wilkin",0,NA,NA,NA,NA
"4369","Agrilus angustulus","winona",0,NA,NA,NA,NA
"4370","Agrilus angustulus","wright",0,NA,NA,NA,NA
"4371","Agrilus angustulus","yellow medicine",0,NA,NA,NA,NA
"4372","Agrilus anxius","aitkin",0,NA,NA,NA,NA
"4373","Agrilus anxius","anoka",0,NA,NA,NA,NA
"4374","Agrilus anxius","anoka/isanti",0,NA,NA,NA,NA
"4375","Agrilus anxius","aonka/isanti",0,NA,NA,NA,NA
"4376","Agrilus anxius","becker",0,NA,NA,NA,NA
"4377","Agrilus anxius","beltrami",1,1939,1943,70.1253383839503,70.1253383839503
"4378","Agrilus anxius","benton",0,NA,NA,NA,NA
"4379","Agrilus anxius","big stone",0,NA,NA,NA,NA
"4380","Agrilus anxius","blue earth",0,NA,NA,NA,NA
"4381","Agrilus anxius","brown",0,NA,NA,NA,NA
"4382","Agrilus anxius","carlton",0,NA,NA,NA,NA
"4383","Agrilus anxius","carver",0,NA,NA,NA,NA
"4384","Agrilus anxius","cass",1,NA,1938,31.1256239842623,31.1256239842623
"4385","Agrilus anxius","chippewa",0,NA,NA,NA,NA
"4386","Agrilus anxius","chisago",2,2017,2017,56.5668332343921,56.5668332343921
"4387","Agrilus anxius","clay",0,NA,NA,NA,NA
"4388","Agrilus anxius","clearwater",0,NA,NA,NA,NA
"4389","Agrilus anxius","cook",2,1941,1942,65.7642824295908,65.7642824295908
"4390","Agrilus anxius","cottonwood",0,NA,NA,NA,NA
"4391","Agrilus anxius","crow wing",0,NA,NA,NA,NA
"4392","Agrilus anxius","dakota",6,1992,NA,69.6653333678842,69.6653333678842
"4393","Agrilus anxius","dodge",0,NA,NA,NA,NA
"4394","Agrilus anxius","douglas",0,NA,NA,NA,NA
"4395","Agrilus anxius","faribault",0,NA,NA,NA,NA
"4396","Agrilus anxius","fillmore",0,NA,NA,NA,NA
"4397","Agrilus anxius","freeborn",0,NA,NA,NA,NA
"4398","Agrilus anxius","goodhue",0,NA,NA,NA,NA
"4399","Agrilus anxius","grant",0,NA,NA,NA,NA
"4400","Agrilus anxius","hennepin",1,NA,1938,42.8610269166529,42.8610269166529
"4401","Agrilus anxius","houston",2,1941,NA,49.4283436634578,49.4283436634578
"4402","Agrilus anxius","hubbard",0,NA,NA,NA,NA
"4403","Agrilus anxius","isanti",1,1907,NA,32.6416475651786,32.6416475651786
"4404","Agrilus anxius","itasca",2,NA,1928,35.0633416511118,35.0633416511118
"4405","Agrilus anxius","itasca park",0,NA,NA,NA,NA
"4406","Agrilus anxius","jackson",0,NA,NA,NA,NA
"4407","Agrilus anxius","kanabec",0,NA,NA,NA,NA
"4408","Agrilus anxius","kandiyohi",0,NA,NA,NA,NA
"4409","Agrilus anxius","kittson",1,1940,1943,46.9225220335647,46.9225220335647
"4410","Agrilus anxius","koochiching",0,NA,NA,NA,NA
"4411","Agrilus anxius","lac qui parle",0,NA,NA,NA,NA
"4412","Agrilus anxius","lake",2,1936,1943,41.5209920797497,41.5209920797497
"4413","Agrilus anxius","lake of the woods",0,NA,NA,NA,NA
"4414","Agrilus anxius","le sueur",0,NA,NA,NA,NA
"4415","Agrilus anxius","lincoln",0,NA,NA,NA,NA
"4416","Agrilus anxius","lyon",0,NA,NA,NA,NA
"4417","Agrilus anxius","mahnomen",0,NA,NA,NA,NA
"4418","Agrilus anxius","marshall",0,NA,NA,NA,NA
"4419","Agrilus anxius","martin",0,NA,NA,NA,NA
"4420","Agrilus anxius","mcleod",0,NA,NA,NA,NA
"4421","Agrilus anxius","meeker",0,NA,NA,NA,NA
"4422","Agrilus anxius","mille lacs",0,NA,NA,NA,NA
"4423","Agrilus anxius","mille lacs lake",0,NA,NA,NA,NA
"4424","Agrilus anxius","morrison",0,NA,NA,NA,NA
"4425","Agrilus anxius","mower",0,NA,NA,NA,NA
"4426","Agrilus anxius","murray",0,NA,NA,NA,NA
"4427","Agrilus anxius","nicollet",0,NA,NA,NA,NA
"4428","Agrilus anxius","nobles",0,NA,NA,NA,NA
"4429","Agrilus anxius","norman",0,NA,NA,NA,NA
"4430","Agrilus anxius","olmsted",5,NA,1938,56.7183676944114,56.7183676944114
"4431","Agrilus anxius","otter tail",1,NA,1922,79.3257908383384,79.3257908383384
"4432","Agrilus anxius","pennington",0,NA,NA,NA,NA
"4433","Agrilus anxius","pine",0,NA,NA,NA,NA
"4434","Agrilus anxius","pipestone",0,NA,NA,NA,NA
"4435","Agrilus anxius","polk",0,NA,NA,NA,NA
"4436","Agrilus anxius","pope",0,NA,NA,NA,NA
"4437","Agrilus anxius","ramsey",1,1951,NA,44.4392258021981,44.4392258021981
"4438","Agrilus anxius","red lake",5,1933,1938,40.1711975876242,40.1711975876242
